"ZollPosition_Nr";"ZollPosition_Bezeichnung";"VK-Auftrag";"VK";"VK-Position";"KundeName";"Warenempfänger";"A_Adresse";"A_Hausnummer";"Land";"Postleitzahl";"Ort";"EORI_Nr";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"MengeTotal";"Währung";"MwSt";"Tour";"VersandLager";"Lagerplatz";"LagerBestand";"Eingelagert";"PA_Status";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"Projekt";"ProjektArtikel"
"9403.6000";"Holzmöbel";"310003873";"310003873-10";10;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";28.09.2011 00:00:00;28.09.2011 00:00:00;23.00;23.00;395.28;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038736325200 0001";"Rollboy VitaArt 450mm";"63";"Vita";"310003873";"6325200 0001"
"9403.6000";"Holzmöbel";"310003876";"310003876-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";28.09.2011 00:00:00;28.09.2011 00:00:00;30.00;30.00;623.28;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038766351400 0001";"Spiegelschrank VitaArt  900 mm";"63";"Vita";"310003876";"6351400 0001"
"9403.6000";"Holzmöbel";"310003876";"310003876-11";11;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";28.09.2011 00:00:00;28.09.2011 00:00:00;28.00;28.00;571.48;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038766327101 0001";"Waschtischmöbel VitaArt 800 mm";"63";"Vita";"310003876";"6327101 0001"
"7324.9021";"Sanitärartikel";"310003877";"310003877-10";10;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";28.09.2011 00:00:00;28.09.2011 00:00:00;30.00;30.00;591.86;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038776301200 0001";"63 Glaswaschtisch 1200mm";"63";"Vita";"310003877";"6301200 0001"
"9403.6000";"Holzmöbel";"310003877";"310003877-11";11;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";28.09.2011 00:00:00;28.09.2011 00:00:00;35.00;35.00;571.48;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038776325500 0001";"Unterschrank VitaArt 1200mm";"63";"Vita";"310003877";"6325500 0001"
"9403.9090";"Möbelteile aus Holz";"310003878";"310003878-10";10;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";28.09.2011 00:00:00;28.09.2011 00:00:00;20.00;20.00;114.64;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038786310000 0001";"63Waschtischplatte KH 2000mm";"63";"Vita";"310003878";"6310000 0001"
"9403.9090";"Möbelteile aus Holz";"310003878";"310003878-20";20;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";28.09.2011 00:00:00;28.09.2011 00:00:00;3.00;9.00;45.85;3.00;"Euro";19;"PUM";"200";;;1;5;"3100038786388000 0001";"Konsole";"90";"Neutrale Artikel";"310003878";"6388000 0001"
"9403.6000";"Holzmöbel";"310003879";"310003879-10";10;"Pfeiffer & May Heidelberg GmbH";"H00001251";"Langlachweg";"20";"DE";"68229";"Mannheim";;28.09.2011 00:00:00;28.09.2011 00:00:00;20.00;20.00;531.14;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038796350402 0001";"Spiegelschrank VitaArt  600 mm";"63";"Vita";"310003879";"6350402 0001"
"9403.6000";"Holzmöbel";"310003880";"310003880-10";10;"Pfeiffer & May Heidelberg GmbH";"H00001251";"Langlachweg";"20";"DE";"68229";"Mannheim";;29.09.2011 00:00:00;29.09.2011 00:00:00;22.00;22.00;590.62;1.00;"Euro";19;"PUM";"200";;;1;0;"3100038806421000 0001";"Unterbau Living City 560 mm";"64";"Living City";"310003880";"6421000 0001"
"7324.9021";"Sanitärartikel";"310003882";"310003882-10";10;"Pfeiffer&May Wiesbaden GmbH";"P00000242";"Zornheimerstrasse";"5";"DE";"55129";"Mainz-Ebersheim";;21.09.2011 00:00:00;27.09.2011 00:00:00;0.00;0.00;0.00;2.00;"Euro";19;"PUM";"200";;;1;0;"003509";"Floattablar 6mm,421/130mm";"998";"Einkaufsteile/Ersatzteile";"         ";"003509      "
"7324.9021";"Sanitärartikel";"310003882";"310003882-20";20;"Pfeiffer&May Wiesbaden GmbH";"P00000242";"Zornheimerstrasse";"5";"DE";"55129";"Mainz-Ebersheim";;21.09.2011 00:00:00;27.09.2011 00:00:00;0.00;0.00;0.00;4.00;"Euro";19;"PUM";"200";;;1;0;"004043";"Tablarträger 3mm, vernickelt";"998";"Einkaufsteile/Ersatzteile";"         ";"004043      "
"7324.9021";"Sanitärartikel";"310003882";"310003882-30";30;"Pfeiffer&May Wiesbaden GmbH";"P00000242";"Zornheimerstrasse";"5";"DE";"55129";"Mainz-Ebersheim";;21.09.2011 00:00:00;27.09.2011 00:00:00;0.00;0.00;0.00;8.00;"Euro";19;"PUM";"200";;;1;0;"004045";"Rückwandhalter transpa., d=3mm";"998";"Einkaufsteile/Ersatzteile";"         ";"004045      "
"9403.6000";"Holzmöbel";"310003883";"310003883-10";10;"PFEIFFER & MAY Trossingen KG";"H00001088";"Industriestrasse";"26";"DE";"78647";"Trossingen";"DE-5823463               ";28.09.2011 00:00:00;28.09.2011 00:00:00;30.00;30.00;340.08;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038836330101 0001";"Seitenelement VitaArt 450mm";"63";"Vita";"310003883";"6330101 0001"
"9403.6000";"Holzmöbel";"310003885";"310003885-10";10;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";28.09.2011 00:00:00;28.09.2011 00:00:00;24.00;24.00;425.00;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038856341200 0001";"Spiegelschrank VitaArt  750 mm";"63";"Vita";"310003885";"6341200 0001"
"9403.9090";"Möbelteile aus Holz";"310003886";"310003886-10";10;"Pfeiffer&May Heilbronn GmbH & Co.KG";"I00002753";"Rathausstr.";"7";"DE";"75050";"Gemmingen-Stebbach";;23.09.2011 00:00:00;29.09.2011 00:00:00;0.00;0.00;0.00;1.00;"Euro";19;"PUM";"200";;;1;0;"501201";"59/61'DS-Türe 447 mit Profil";"999";"Möbeleinzelteile";"         ";"501201      "
"9403.6000";"Holzmöbel";"310003888";"310003888-10";10;"Löffelhardt Heilbronn";"H00001169";"Hauptstrasse";"58";"DE";"74360";"Ilsfeld";"DE-7342055               ";28.09.2011 00:00:00;28.09.2011 00:00:00;37.00;37.00;420.33;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038886336101 0001";"Seitenelement VitaArt 450mm";"63";"Vita";"310003888";"6336101 0001"
"7324.9021";"Sanitärartikel";"310003890";"310003890-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001174";"Blücherstrasse";"32";"DE";"75177";"Pforzheim";;23.09.2011 00:00:00;29.09.2011 00:00:00;0.00;0.00;0.00;2.00;"Euro";19;"D";"200";;;1;0;"003783";"Griffleiste Aris Typ 2,672.5mm";"998";"Einkaufsteile/Ersatzteile";"         ";"003783      "
"9403.6000";"Holzmöbel";"310003892";"310003892-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001126";"Pfalzblickstrasse";"4";"DE";"55422";"Bacharach-Henschhausen";;28.09.2011 00:00:00;28.09.2011 00:00:00;22.00;22.00;0.00;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038926320200 0001";"Unterschrank VitaArt 750 mm";"63";"Vita";"310003892";"6320200 0001"
"7324.9021";"Sanitärartikel";"310003892";"310003892-20";20;"PFEIFFER & MAY Karlsruhe GmbH";"H00001126";"Pfalzblickstrasse";"4";"DE";"55422";"Bacharach-Henschhausen";;28.09.2011 00:00:00;04.10.2011 00:00:00;0.00;0.00;0.00;1.00;"Euro";19;"PUM";"200";;;1;0;"003712";"Floattablar 6mm,338/100mm";"998";"Einkaufsteile/Ersatzteile";"         ";"003712      "
"9403.9090";"Möbelteile aus Holz";"310003895";"310003895-10";10;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;12.00;12.00;175.77;1.00;"Euro";19;"PUM";"200";;;1;0;"SP00101046310000 0001";"63Waschtischplatte KH 1200mm";"63";"Vita";"SP0010104";"6310000 0001"
"9403.9090";"Möbelteile aus Holz";"310003895";"310003895-20";20;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;3.00;3.00;30.57;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038956388000 0001";"Konsole";"90";"Neutrale Artikel";"310003895";"6388000 0001"
"9403.6000";"Holzmöbel";"310003895";"310003895-21";21;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;22.00;22.00;436.89;1.00;"Euro";19;"PUM";"200";;;1;0;"3100038956322200 0001";"Unterschrank VitaArt 750 mm";"63";"Vita";"310003895";"6322200 0001"
"9403.6000";"Holzmöbel";"310003898";"310003898-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";05.10.2011 00:00:00;05.10.2011 00:00:00;35.00;35.00;655.54;1.00;"Euro";19;"PUM";"200";;;1;0;"3100038986342300 0001";"Spiegelschrank VitaArt  1500mm";"63";"Vita";"310003898";"6342300 0001"
"9403.9090";"Möbelteile aus Holz";"310003899";"310003899-10";10;"Pfeiffer&May Stuttgart Gmbh +Co.KG";"H00001118";"Filsallee";"5";"DE";"73207";"Plochingen";;05.10.2011 00:00:00;05.10.2011 00:00:00;12.00;12.00;191.82;1.00;"Euro";19;"PUM";"200";;;1;0;"3100038996310000 0001";"63Waschtischplatte KH 1340mm";"63";"Vita";"310003899";"6310000 0001"
"9403.9090";"Möbelteile aus Holz";"310003899";"310003899-11";11;"Pfeiffer&May Stuttgart Gmbh +Co.KG";"H00001118";"Filsallee";"5";"DE";"73207";"Plochingen";;05.10.2011 00:00:00;05.10.2011 00:00:00;3.00;3.00;30.57;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038996388000 0001";"Konsole";"90";"Neutrale Artikel";"310003899";"6388000 0001"
"9403.6000";"Holzmöbel";"310003899";"310003899-12";12;"Pfeiffer&May Stuttgart Gmbh +Co.KG";"H00001118";"Filsallee";"5";"DE";"73207";"Plochingen";;05.10.2011 00:00:00;05.10.2011 00:00:00;21.00;21.00;390.61;1.00;"Euro";19;"PUM";"200";;;1;0;"3100038996322100 0001";"Unterschrank VitaArt 600 mm";"63";"Vita";"310003899";"6322100 0001"
"9403.9090";"Möbelteile aus Holz";"310003900";"310003900-10";10;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;16.00;16.00;253.47;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039006310000 0001";"63Waschtischplatte KH 1600mm";"63";"Vita";"310003900";"6310000 0001"
"9403.9090";"Möbelteile aus Holz";"310003900";"310003900-11";11;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;3.00;9.00;91.71;3.00;"Euro";19;"PUM";"200";;;1;5;"3100039006388000 0001";"Konsole";"90";"Neutrale Artikel";"310003900";"6388000 0001"
"9403.6000";"Holzmöbel";"310003902";"310003902-10";10;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;26.00;26.00;471.28;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039026341400 0001";"Spiegelschrank VitaArt  900 mm";"63";"Vita";"310003902";"6341400 0001"
"7324.9021";"Sanitärartikel";"310003902";"310003902-11";11;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;23.00;23.00;521.80;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039026301100 0001";"63 Glaswaschtisch 900 mm";"63";"Vita";"310003902";"6301100 0001"
"9403.6000";"Holzmöbel";"310003902";"310003902-12";12;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;35.00;35.00;652.57;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039026324300 0001";"Unterschrank VitaArt 900 mm";"63";"Vita";"310003902";"6324300 0001"
"9403.6000";"Holzmöbel";"310003903";"310003903-10";10;"Pfeiffer & May Heidelberg GmbH";"H00001251";"Langlachweg";"20";"DE";"68229";"Mannheim";;05.10.2011 00:00:00;05.10.2011 00:00:00;38.00;38.00;715.83;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039036351800 0001";"Spiegelschrank VitaArt  1200mm";"63";"Vita";"310003903";"6351800 0001"
"9403.9090";"Möbelteile aus Holz";"310003906";"310003906-10";10;"Pfeiffer & May Aalen Gmbh";"H00001171";"Obere Bahnstrasse";"73";"DE";"73431";"Aalen";;05.10.2011 00:00:00;05.10.2011 00:00:00;8.00;8.00;194.24;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039066310000 0001";"63Waschtischplatte KH 900 mm";"63";"Vita";"310003906";"6310000 0001"
"9403.6000";"Holzmöbel";"310003906";"310003906-11";11;"Pfeiffer & May Aalen Gmbh";"H00001171";"Obere Bahnstrasse";"73";"DE";"73431";"Aalen";;05.10.2011 00:00:00;05.10.2011 00:00:00;23.00;23.00;579.55;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039066322300 0001";"Unterschrank VitaArt 900 mm";"63";"Vita";"310003906";"6322300 0001"
"9403.6000";"Holzmöbel";"310003907";"310003907-10";10;"PFEIFFER & MAY Trossingen KG";"H00001088";"Industriestrasse";"26";"DE";"78647";"Trossingen";"DE-5823463               ";05.10.2011 00:00:00;05.10.2011 00:00:00;38.00;38.00;715.83;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039076351800 0001";"Spiegelschrank VitaArt  1200mm";"63";"Vita";"310003907";"6351800 0001"
"9403.9090";"Möbelteile aus Holz";"310003908";"310003908-10";10;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;14.00;14.00;347.09;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039086310000 0001";"63Waschtischplatte KH 1500mm";"63";"Vita";"310003908";"6310000 0001"
"9403.6000";"Holzmöbel";"310003908";"310003908-11";11;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;22.00;44.00;1048.70;2.00;"Euro";19;"PUM";"200";;;1;0;"3100039086322200 0001";"Unterschrank VitaArt 750 mm";"63";"Vita";"310003908";"6322200 0001"
"9403.6000";"Holzmöbel";"310003908";"310003908-12";12;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;35.00;35.00;655.54;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039086342300 0001";"Spiegelschrank VitaArt  1500mm";"63";"Vita";"310003908";"6342300 0001"
"9403.6000";"Holzmöbel";"310003908";"310003908-13";13;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;30.00;30.00;408.44;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039086330202 0001";"Seitenelement VitaArt 450mm";"63";"Vita";"310003908";"6330202 0001"
"9403.9090";"Möbelteile aus Holz";"310003909";"310003909-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";05.10.2011 00:00:00;05.10.2011 00:00:00;12.00;12.00;175.77;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039096310000 0001";"63Waschtischplatte KH 1200mm";"63";"Vita";"310003909";"6310000 0001"
"9403.9090";"Möbelteile aus Holz";"310003909";"310003909-11";11;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";05.10.2011 00:00:00;05.10.2011 00:00:00;3.00;3.00;30.57;1.00;"Euro";19;"PUM";"200";;;1;5;"3100039096388000 0001";"Konsole";"90";"Neutrale Artikel";"310003909";"6388000 0001"
"9403.6000";"Holzmöbel";"310003909";"310003909-12";12;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";05.10.2011 00:00:00;05.10.2011 00:00:00;20.00;20.00;273.00;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039096320500 0001";"Unterschrank VitaArt 450 mm";"63";"Vita";"310003909";"6320500 0001"
"9403.9090";"Möbelteile aus Holz";"310003910";"310003910-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";05.10.2011 00:00:00;05.10.2011 00:00:00;20.00;20.00;372.78;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039106310000 0001";"63Waschtischplatte KH 2100mm";"63";"Vita";"310003910";"6310000 0001"
"9403.9090";"Möbelteile aus Holz";"310003910";"310003910-11";11;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";05.10.2011 00:00:00;05.10.2011 00:00:00;3.00;9.00;91.71;3.00;"Euro";19;"PUM";"200";;;1;5;"3100039106388000 0001";"Konsole";"90";"Neutrale Artikel";"310003910";"6388000 0001"
"7324.9021";"Sanitärartikel";"310003911";"310003911-10";10;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";05.10.2011 00:00:00;05.10.2011 00:00:00;30.00;30.00;651.30;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039116301200 0001";"63 Glaswaschtisch 1200mm";"63";"Vita";"310003911";"6301200 0001"
"9403.6000";"Holzmöbel";"310003911";"310003911-11";11;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";05.10.2011 00:00:00;05.10.2011 00:00:00;43.00;43.00;944.68;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039116324500 0001";"Unterschrank VitaArt 1200mm";"63";"Vita";"310003911";"6324500 0001"
"9403.6000";"Holzmöbel";"310003911";"310003911-20";20;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";05.10.2011 00:00:00;05.10.2011 00:00:00;30.00;30.00;408.44;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039116330101 0001";"Seitenelement VitaArt 450mm";"63";"Vita";"310003911";"6330101 0001"
"9403.6000";"Holzmöbel";"310003911";"310003911-21";21;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";05.10.2011 00:00:00;05.10.2011 00:00:00;26.00;26.00;400.37;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039116323000 0001";"Rollboy VitaArt 450mm";"63";"Vita";"310003911";"6323000 0001"
"9403.6000";"Holzmöbel";"310003912";"310003912-10";10;"PFEIFFER & MAY Trossingen KG";"H00001088";"Industriestrasse";"26";"DE";"78647";"Trossingen";"DE-5823463               ";05.10.2011 00:00:00;05.10.2011 00:00:00;38.00;38.00;715.83;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039126351800 0001";"Spiegelschrank VitaArt  1200mm";"63";"Vita";"310003912";"6351800 0001"
"9403.6000";"Holzmöbel";"310003912";"310003912-11";11;"PFEIFFER & MAY Trossingen KG";"H00001088";"Industriestrasse";"26";"DE";"78647";"Trossingen";"DE-5823463               ";05.10.2011 00:00:00;05.10.2011 00:00:00;30.00;30.00;388.49;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039126335101 0001";"Seitenelement VitaArt 450mm";"63";"Vita";"310003912";"6335101 0001"
"7324.9021";"Sanitärartikel";"310003913";"310003913-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";05.10.2011 00:00:00;05.10.2011 00:00:00;24.00;24.00;400.37;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039136300300 0001";"63Mineralgusswaschtisch 1200mm";"63";"Vita";"310003913";"6300300 0001"
"9403.6000";"Holzmöbel";"310003913";"310003913-11";11;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";05.10.2011 00:00:00;05.10.2011 00:00:00;35.00;35.00;620.73;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039136325500 0001";"Unterschrank VitaArt 1200mm";"63";"Vita";"310003913";"6325500 0001"
"9403.6000";"Holzmöbel";"310003914";"310003914-10";10;"Link KG Rastatt";"H00001117";"Donaustrasse";"11";"DE";"76437";"Rastatt";"DE-7157975               ";05.10.2011 00:00:00;05.10.2011 00:00:00;20.00;20.00;272.83;1.00;"Euro";19;"F-PUM";"200";;;1;0;"3100039146320000 0001";"Unterschrank VitaArt 450 mm";"63";"Vita";"310003914";"6320000 0001"
"9403.6000";"Holzmöbel";"310003915";"310003915-10";10;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";05.10.2011 00:00:00;05.10.2011 00:00:00;30.00;30.00;577.42;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039156351400 0001";"Spiegelschrank VitaArt  900 mm";"63";"Vita";"310003915";"6351400 0001"
"7324.9021";"Sanitärartikel";"310003915";"310003915-11";11;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";05.10.2011 00:00:00;05.10.2011 00:00:00;23.00;23.00;521.80;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039156301100 0001";"63 Glaswaschtisch 900 mm";"63";"Vita";"310003915";"6301100 0001"
"9403.6000";"Holzmöbel";"310003915";"310003915-12";12;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";05.10.2011 00:00:00;05.10.2011 00:00:00;27.00;27.00;434.77;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039156325300 0001";"Unterschrank VitaArt 900 mm";"63";"Vita";"310003915";"6325300 0001"
"9403.9090";"Möbelteile aus Holz";"310003916";"310003916-10";10;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";05.10.2011 00:00:00;05.10.2011 00:00:00;16.00;16.00;360.89;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039166310000 0001";"63Waschtischplatte KH 1600mm";"63";"Vita";"310003916";"6310000 0001"
"9403.9090";"Möbelteile aus Holz";"310003916";"310003916-20";20;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";05.10.2011 00:00:00;05.10.2011 00:00:00;3.00;9.00;91.71;3.00;"Euro";19;"PUM";"200";;;1;5;"3100039166388000 0001";"Konsole";"90";"Neutrale Artikel";"310003916";"6388000 0001"
"9403.6000";"Holzmöbel";"310003925";"310003925-10";10;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;25.00;25.00;763.81;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039256322500 0001";"Unterschrank VitaArt 1200mm";"63";"Vita";"310003925";"6322500 0001"
"9403.9090";"Möbelteile aus Holz";"310003927";"310003927-10";10;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";05.10.2011 00:00:00;05.10.2011 00:00:00;18.00;18.00;282.77;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039276310000 0001";"63Waschtischplatte KH 1800mm";"63";"Vita";"310003927";"6310000 0001"
"9403.9090";"Möbelteile aus Holz";"310003927";"310003927-11";11;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";05.10.2011 00:00:00;05.10.2011 00:00:00;3.00;9.00;91.71;3.00;"Euro";19;"PUM";"200";;;1;5;"3100039276388000 0001";"Konsole";"90";"Neutrale Artikel";"310003927";"6388000 0001"
"7324.9021";"Sanitärartikel";"310003928";"310003928-10";10;"PFEIFFER & MAY Trossingen KG";"H00001088";"Industriestrasse";"26";"DE";"78647";"Trossingen";"DE-5823463               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.50;0.50;31.84;1.00;"Euro";19;"PUM";"200";;;1;0;"6381100";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";"         ";"6381100     "
"7324.9021";"Sanitärartikel";"310003928";"310003928-20";20;"PFEIFFER & MAY Trossingen KG";"H00001088";"Industriestrasse";"26";"DE";"78647";"Trossingen";"DE-5823463               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.50;0.50;31.84;1.00;"Euro";19;"PUM";"200";;;1;0;"6381200";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";"         ";"6381200     "
"9403.6000";"Holzmöbel";"310003929";"310003929-10";10;"PFEIFFER & MAY Trossingen KG";"H00001088";"Industriestrasse";"26";"DE";"78647";"Trossingen";"DE-5823463               ";05.10.2011 00:00:00;05.10.2011 00:00:00;38.00;38.00;715.83;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039296351800 0001";"Spiegelschrank VitaArt  1200mm";"63";"Vita";"310003929";"6351800 0001"
